虐	ntha	1820
疟	ntua	33
哦	ookt	52861
噢	ookd	4092
喔	ookf	10
欧	obaw	3445
藕	obaj	691
偶	obwj	502
呕	obkr	445
区	obar	78
鸥	obaq	84
沤	obir	79
殴	obac	57
耦	obfj	56
讴	obyr	19
瓯	obag	16
怄	obnr	15
怕	panr	13609
爬	parc	3816
趴	pakw	1227
啪	pakr	1231
帕	pamr	768
扒	parw	413
耙	pafc	65
葩	paac	42
琶	pagc	15
杷	pasc	4
舥	patn	4
潖	paic	1
筢	patc	0
拍	plrr	22553
派	pliy	12691
牌	pltr	6776
排	plrh	4771
湃	plid	36
俳	plwh	17
徘	plth	5
哌	plky	4
迫	plrp	1
蒎	plae	0
簰	pltf	0
盘	pjtl	6783
判	pjuj	1664
潘	pjil	989
畔	pjlu	280
攀	pjsr	243
盼	pjhv	314
叛	pjuc	156
爿	pjut	95
磐	pjtd	53
袢	pjpu	29
槃	pjts	31
蟠	pjjl	18
泮	pjiu	25
襻	pjpr	8
胖	pjeu	3
番	pjtl	2
磻	pjdl	2
蹒	pjkg	1
旁	phyy	2767
胖	pheu	3302
庞	phod	415
彷	phty	62
磅	phdy	51
滂	phiy	42
乓	phry	36
逄	phtp	12
螃	phjy	7
耪	phfy	5
雱	phfr	3
鳑	phqy	1
膀	phey	1
跑	pkkn	22328
泡	pkin	3207
炮	pkon	2530
抛	pkre	1708
刨	pkqj	1052
袍	pkpn	181
匏	pkdn	38
庖	pkon	20
咆	pkkn	16
狍	pkqn	12
疱	pkun	9
脬	pkeb	1
配	pzsn	6905
赔	pzmk	4966
陪	pzbk	2829
佩	pzwg	371
呸	pzkg	1121
胚	pzeg	372
裴	pzhy	353
培	pzfk	192
醅	pzsk	118
珮	pzgh	100
沛	pzig	85
辔	pzxk	29
旆	pzyg	26
锫	pzqk	21
帔	pzmb	7
霈	pzfg	4
衃	pzth	0
喷	pfkw	10376
盆	pfwl	1374
湓	pfil	18
捧	pgrg	2952
碰	pgdu	2024
彭	pgfe	763
砰	pgdg	635
棚	pgse	398
硼	pgde	334
朋	pgee	350
鹏	pgeq	342
烹	pgyo	308
嘭	pgke	236
蓬	pgap	200
膨	pgee	126
篷	pgtp	36
澎	pgie	14
芃	pgau	8
抨	pgrg	6
椪	pgsg	5
怦	pgng	2
弸	pgxg	3
堋	pgfe	3
淜	pgig	3
蟛	pgje	2
搒	pgry	2
皮	piby	6329
屁	pinx	1603
批	pirx	1490
劈	pinv	1072
匹	piaq	903
啤	pikr	999
脾	pier	896
癖	piuf	301
披	pirb	446
辟	pinf	279
铍	piqb	260
丕	pidg	197
疲	piub	167
毗	pilx	75
痞	piuk	54
坯	pifg	47
嚭	pifk	49
僻	piwf	42
罴	pilo	42
譬	piny	37
噼	pikf	30
琵	pigx	19
貔	piex	24
蜱	pijr	13
圮	pifn	21
陂	pibb	18
邳	pidb	16
郫	pirb	13
伾	piwg	13
裨	pipr	11
霹	piff	10
媲	pivx	10
鼙	pifr	8
陴	pibr	7
甓	ping	6
睥	pihr	5
埤	pifr	4
淠	piig	4
椑	pisf	2
狉	piqg	3
澼	piiu	2
枇	pisx	2
砒	pidx	2
蚍	pijx	2
纰	pixx	2
仳	piwx	1
否	pidk	1
鲏	piqy	0
䴙	ping	0
苉	piab	0
篇	pmtn	19053
偏	pmwn	13771
片	pmtn	8458
骗	pmcn	4615
骈	pmcu	108
便	pmwg	48
谝	pmyn	13
翩	pmyn	9
楩	pmsr	3
扁	pmyn	2
胼	pmeu	1
蹁	pmkn	0
犏	pmcn	0
㛹	pmvr	0
票	pcsf	6069
飘	pcsr	1779
漂	pcif	632
嫖	pcvf	513
瞟	pchf	266
瓢	pcsr	230
剽	pcsj	41
缥	pcxf	32
骠	pccf	8
朴	pcsh	6
殍	pcgb	3
薸	pcai	2
嘌	pckf	2
蔈	pcai	1
螵	pcjf	1
撇	pxrt	682
瞥	pxih	241
氕	pxrt	53
苤	pxag	1
拼	pnru	4994
品	pnkk	3119
频	pnhw	311
贫	pnww	248
聘	pnbg	205
嫔	pnvw	62
颦	pnhr	25
牝	pncx	22
姘	pnvu	6
玭	pngn	0
屏	pynu	2270
平	pygk	5845
凭	pyww	4255
瓶	pyug	3369
评	pyyg	1735
坪	pyfg	214
萍	pyag	122
枰	pysg	72
乒	pyrt	43
苹	pyag	22
娉	pyvg	20
鲆	pyqg	7
俜	pywg	5
冯	pyuc	3
洴	pyih	2
泙	pyif	2
玶	pygf	1
涄	pyin	1
帡	pyma	0
荓	pyaj	0
蚲	pyjf	0
破	podb	7593
颇	pobw	1089
坡	pofb	887
泼	poin	715
婆	poiv	219
迫	porp	155
珀	pogr	107
钋	poqh	98
魄	porr	100
钷	poqk	42
泊	poir	36
粕	poor	23
鄱	potb	14
皤	porl	13
叵	poak	5
酦	posy	3
陂	pobb	2
桲	posb	2
朴	posh	1
繁	poti	1
笸	potk	1
䥽	poqy	0
剖	pbuj	193
裒	pbye	14
掊	pbrk	10
抔	pbry	6
谱	puyj	2207
铺	puqs	1881
普	puuj	1221
扑	purh	1370
噗	pukg	571
朴	push	369
葡	puas	271
蒲	puas	254
璞	pugg	194
仆	puwh	186
浦	puis	125
濮	puig	120
莆	puas	85
溥	puif	26
瀑	puiw	58
圃	puls	43
蹼	pukg	46
曝	pujw	25
埔	pufs	55
镤	puqg	24
堡	puwf	11
镨	puqj	22
菩	puak	11
酺	pusy	6
匍	puqs	6
蒱	puau	4
潽	puij	3
脯	pues	2
墣	pufg	1
氆	puej	0
穙	putg	0
其	qidu	142250
起	qifn	24083
期	qide	11788
七	qian	6139
气	qirn	6199
器	qikk	3037
骑	qick	2923
齐	qiyj	2640
棋	qisd	1870
漆	qiiw	1198
奇	qidk	1405
弃	qiya	1381
旗	qiyd	944
妻	qigv	552
绮	qixk	468
欺	qidw	363
岂	qimn	452
琪	qigd	169
砌	qidv	433
启	qiyk	403
企	qiwh	351
契	qidd	270
淇	qiid	244
泣	qiiu	250
琦	qigk	242
栖	qiss	148
鳍	qiqj	150
乞	qitn	199
祁	qipb	153
戚	qidi	149
祇	qipa	155
麒	qiod	136
炁	qiau	137
汽	qiir	106
沏	qiiv	86
柒	qiis	109
祈	qipr	79
祺	qipd	77
讫	qiyn	84
脐	qiej	79
崎	qimk	57
岐	qimc	63
蕲	qiar	54
迄	qitp	67
杞	qisn	51
萁	qiad	48
嘁	qiki	45
欹	qidw	39
锜	qiqk	35
凄	qiuv	36
槭	qisi	34
碛	qidw	31
畦	qilf	25
綦	qidi	25
歧	qihc	21
玘	qign	13
亓	qifj	18
耆	qifj	17
芑	qian	10
屺	qimn	15
埼	qifk	12
憩	qitn	15
跂	qikc	10
芪	qiaq	9
棨	qiys	9
葺	qiab	9
蹊	qikd	9
颀	qirw	9
骐	qicd	8
汔	qiin	7
圻	qifr	6
磜	qidi	5
萋	qiav	5
蜞	qijd	4
蛴	qijj	4
亟	qibg	4
愭	qinj	4
桤	qisn	3
俟	qiwt	3
荠	qiaj	2
婍	qivk	2
郪	qigb	1
稽	qitj	1
缉	qixb	1
洓	qiin	1
鲯	qiqw	0
碶	qidd	0
䓫	qiak	0
掐	qwre	1489
恰	qwnk	780
卡	qwhu	243
髂	qwmk	64
洽	qwik	45
袷	qwpk	12
拤	qwry	5
葜	qwad	0
前	qmuj	83438
钱	qmqg	62275
千	qmtk	3561
签	qmtw	3525
浅	qmig	2361
欠	qmqw	2223
铅	qmqk	1201
牵	qmdt	538
遣	qmkp	630
潜	qmij	417
迁	qmtp	494
乾	qmfn	300
谦	qmyu	263
嵌	qmmw	264
钳	qmqf	194
黔	qmlw	164
茜	qmas	174
钤	qmqw	111
芡	qmaw	100
歉	qmuw	79
虔	qmhy	59
芊	qmat	65
倩	qmwg	61
骞	qmpc	41
仟	qmwt	38
堑	qmlf	34
搴	qmpr	35
阡	qmbt	16
谴	qmyp	26
汧	qmih	24
靬	qmah	18
荨	qmaf	13
愆	qmtn	18
佥	qmwg	13
椠	qmls	14
扦	qmrt	7
褰	qmpy	8
犍	qmcp	8
缱	qmxp	7
慊	qmnu	5
悭	qmnf	5
钎	qmqt	5
杄	qmsh	4
鹐	qmqg	4
蒨	qmae	3
岍	qmmg	3
磏	qmdw	2
纤	qmxt	1
掮	qmre	1
墘	qmfn	1
肷	qmew	0
圲	qmfh	0
伣	qmwn	0
强	qdxj	23682
抢	qdrn	8317
枪	qdsn	5861
墙	qdfk	4200
腔	qdea	786
呛	qdkn	560
羌	qduv	381
蔷	qdak	119
炝	qdon	97
羟	qduc	46
锵	qdqf	29
戗	qdwa	31
戕	qdua	17
锖	qdqg	11
樯	qdsk	10
玱	qdgn	8
镪	qdqj	7
蜣	qdju	4
嫱	qdvk	2
襁	qdpj	1
跄	qdkb	0
蔃	qdaj	0
敲	qcyc	3156
桥	qcsj	2238
乔	qctj	1207
翘	qcan	975
瞧	qcho	656
巧	qcag	573
撬	qcre	329
壳	qcfw	151
鞘	qcae	171
俏	qcwg	137
樵	qcso	134
窍	qcpg	72
谯	qcyo	64
锹	qcqo	57
侨	qcwj	48
悄	qcng	24
跷	qckg	23
荞	qcaj	17
诮	qcyg	12
橇	qcse	11
峤	qcmj	10
劁	qcwj	8
峭	qcmg	5
缲	qcxs	5
硚	qcdj	3
鞒	qcaj	2
雀	qciw	1
憔	qcno	0
愀	qcno	0
硗	qcdg	0
且	qxed	73914
切	qxav	4742
妾	qxuv	762
窃	qxpv	229
怯	qxnc	189
茄	qxak	70
箧	qxtg	52
挈	qxdr	39
伽	qxwk	21
锲	qxqd	20
惬	qxng	16
郄	qxrb	8
慊	qxnu	5
趄	qxfe	2
琴	qngw	6407
秦	qndt	3935
亲	qnus	3970
勤	qnae	850
寝	qnpc	487
擒	qnrc	498
钦	qnqw	256
沁	qnin	189
侵	qnwc	154
禽	qnwc	142
衾	qnwy	88
噙	qnkc	58
芹	qnar	42
骎	qncc	32
溱	qnit	21
覃	qnsf	13
嗪	qnkt	17
芩	qnaw	18
揿	qnrw	15
梣	qnsn	10
慬	qnng	7
嵚	qnmw	4
螓	qnjt	2
锓	qnqc	2
檎	qnsc	1
吣	qnkn	0
请	qyyg	38990
轻	qylc	5915
清	qyig	4069
氢	qyrc	1876
情	qyng	2592
青	qygf	1913
晴	qyjg	561
卿	qyqb	639
倾	qyww	511
庆	qyod	227
黥	qyli	101
磬	qyfd	90
顷	qyxw	83
擎	qyar	62
箐	qytf	44
氰	qyrd	40
罄	qyft	37
蜻	qyjg	14
鲭	qyqe	12
綮	qyyi	9
檠	qyas	7
亲	qyus	5
圊	qyld	5
勍	qyyt	5
碃	qydg	2
庼	qyom	2
倩	qywg	1
苘	qyak	0
穷	qspe	5024
琼	qsgi	276
蛩	qsaj	48
邛	qsab	25
穹	qspx	22
茕	qsan	10
銎	qsaq	6
筇	qstb	5
䓖	qsae	0
球	qqgg	20583
求	qqgi	8046
秋	qqto	1401
邱	qqrb	817
丘	qqrg	305
裘	qqgy	253
糗	qqod	162
楸	qqso	138
囚	qqlw	95
逑	qqgp	63
湫	qqio	53
虬	qqjn	33
璆	qqge	26
酋	qquf	27
仇	qqwv	24
萩	qqau	14
遒	qqup	13
鳅	qqqo	8
泅	qqiw	7
俅	qqwg	6
鼽	qqtv	3
赇	qqmg	3
龟	qqqb	2
蚯	qqjr	1
蝤	qqju	1
鹙	qqtg	1
訄	qqvd	1
犰	qqqv	0
巯	qqck	0
鞧	qqag	0
去	qvfc	334183
区	qvar	14937
取	qvbc	7659
曲	qvmd	3819
娶	qvbv	1682
屈	qvnb	559
趣	qvfc	443
蛆	qvje	440
龋	qvht	254
驱	qvcr	275
瞿	qvhw	274
祛	qvpc	143
渠	qvis	227
趋	qvfv	193
躯	qvtr	49
鼩	qvek	40
觑	qvhm	38
诎	qvyb	29
麹	qvgo	24
衢	qvtg	17
蕖	qvas	22
蘧	qvap	20
袪	qvpc	19
胠	qvey	17
朐	qvek	15
劬	qvqe	15
阒	qvud	11
苣	qvaa	10
璩	qvgg	7
癯	qvuw	6
鸲	qvqq	4
戌	qvdd	5
焌	qvot	4
蠼	qvjc	3
氍	qvhe	3
黢	qvlt	2
岨	qvmg	2
坥	qvfg	1
灈	qviy	1
岖	qvmr	0
蛐	qvjm	0
磲	qvds	0
竘	qvug	0
㭕	qvsy	0
䓛	qvam	0
全	qrwg	29367
圈	qrlb	9788
权	qrsc	3894
劝	qrce	3848
券	qruv	2260
拳	qrur	2024
犬	qrdy	1409
泉	qrri	747
醛	qrsg	307
蜷	qrjb	56
荃	qrag	32
颧	qraw	43
诠	qryg	31
佺	qrwg	24
铨	qrqg	21
鬈	qrdb	18
痊	qrug	14
绻	qrxb	11
筌	qrtg	6
畎	qrld	5
悛	qrnt	4
辁	qrlg	3
棬	qrsb	1
瑔	qrgy	1
鳈	qrqi	0
婘	qrvb	0
却	qtfb	113483
缺	qttn	3990
确	qtde	850
卻	qtwb	595
阙	qtuw	310
雀	qtiw	180
瘸	qtuw	124
鹊	qtaq	64
榷	qtsp	63
炔	qton	31
阕	qtug	22
悫	qtfn	5
碏	qtdg	5
埆	qtfh	1
群	qpvu	13045
裙	qppk	468
囷	qpli	22
麇	qpot	10
逡	qpcp	4
然	rjqo	2983
燃	rjoo	654
染	rjis	440
冉	rjmd	118
髯	rjdm	56
蚺	rjjm	14
苒	rjam	6
䎃	rjmg	0
让	rhyh	171499
穰	rhte	147
嚷	rhke	103
瓤	rhyr	62
攘	rhre	51
禳	rhpe	32
壤	rhfe	30
瀼	rhie	7
儴	rhwe	1
蘘	rhae	0
绕	rkxg	2976
饶	rkqg	485
扰	rkrd	165
桡	rksg	135
娆	rkvg	18
荛	rkag	1
热	rero	7255
惹	rean	1781
人	rfww	453337
任	rfwt	3573
认	rfyw	2034
忍	rfvn	1277
仁	rfwf	1055
刃	rfvi	733
壬	rftd	325
韧	rffv	162
饪	rfqt	65
稔	rftn	54
妊	rfvt	12
衽	rfpt	11
纫	rfxv	8
仞	rfwv	9
轫	rflv	5
讱	rfyy	4
纴	rfxg	4
葚	rfad	2
荏	rfat	1
仍	rgwb	9239
扔	rgrb	5417
日	rijj	100724
驲	ricg	1
融	rsgj	935
容	rspk	596
蓉	rsak	182
荣	rsas	349
溶	rsik	278
戎	rsad	240
绒	rsxd	164
熔	rsok	108
冗	rspw	100
茸	rsab	98
榕	rssk	43
镕	rsqk	31
嵘	rsms	11
狨	rsqd	8
瑢	rsgk	5
蝾	rsjs	1
肉	rbmw	12032
揉	rbrs	1851
柔	rbcs	515
鞣	rbas	23
糅	rbos	14
蹂	rbks	6
如	ruvk	84996
入	ruti	7331
乳	ruen	533
汝	ruiv	775
儒	ruwm	357
辱	rudf	276
濡	ruim	137
茹	ruak	51
铷	ruqk	101
褥	rupf	32
襦	rupm	31
蓐	ruaf	29
孺	rubm	23
洳	ruik	11
蠕	rujm	10
溽	ruif	8
缛	ruxf	5
嬬	ruvj	3
嚅	rukm	1
薷	ruam	0
颥	rufw	0
挼	rwrg	19
软	rrlw	3650
阮	rrbf	593
堧	rrfd	3
瓀	rrgj	0
媆	rrvd	0
瑞	rvgm	820
睿	rvhh	609
锐	rvqu	305
蕊	rvan	64
芮	rvam	87
汭	rviy	22
蚋	rvjm	17
蕤	rvat	6
枘	rvsm	4
润	rpig	1080
闰	rpug	774
若	roak	16573
弱	roxu	6727
箬	rotk	21
偌	rowk	12
爇	roao	10
蒻	roau	9
鄀	roab	7
婼	rovk	4
撒	sart	2166
萨	saau	863
仨	sawd	1356
洒	sais	448
飒	saur	139
卅	sagk	34
靸	saay	22
潵	sait	10
挲	sair	1
脎	saes	0
赛	slpw	2400
塞	slpf	2971
鳃	slqn	240
腮	slen	190
噻	slkf	125
三	sjdg	43160
散	sjat	1746
伞	sjwj	1266
叁	sjcd	225
糁	sjoe	9
毵	sjce	1
馓	sjqt	1
桑	shcs	1029
嗓	shks	972
丧	shfu	940
颡	shcw	23
搡	shrs	17
磉	shds	0
扫	skrv	2284
骚	skcj	659
嫂	skvc	112
搔	skrj	87
臊	skes	86
埽	skfm	7
缫	skxj	4
瘙	skuj	2
溞	skij	2
色	seqc	3848
瑟	segn	486
涩	seih	670
铯	seqc	248
塞	sepf	15
啬	sefk	17
穑	setk	5
璱	segt	1
森	sfss	1134
僧	sgwj	525
啥	uakw	16822
杀	uars	11299
傻	uawt	4826
沙	uaii	1591
鲨	uaiq	604
莎	uaai	384
煞	uaqo	334
纱	uaxi	241
砂	uadi	199
刹	uarj	129
痧	uaui	73
厦	uadt	45
嗄	uakt	8
歃	uatw	6
霎	uafv	4
铩	uaqs	4
裟	uaiy	3
唼	uakv	2
杉	uase	1
挲	uair	1
晒	uljs	3254
筛	ultg	729
色	ulqc	3
山	ujmm	6028
删	ujmj	2773
闪	ujuw	2762
善	ujuk	2360
扇	ujyn	1366
衫	ujpe	463
擅	ujrg	403
陕	ujbg	201
珊	ujgm	166
膳	ujek	88
杉	ujse	101
煽	ujon	79
膻	ujeg	78
疝	ujum	58
骟	ujcn	52
钐	ujqe	47
赡	ujmy	46
讪	ujym	30
禅	ujpu	20
剡	ujoj	26
缮	ujxk	26
鳝	ujqk	25
苫	ujak	21
鄯	ujub	19
芟	ujac	16
嬗	ujvg	12
埏	ujfp	7
汕	ujim	7
晱	ujjy	5
姗	ujvm	6
潸	ujie	4
跚	ujkm	3
烻	ujop	3
蟮	ujjk	2
单	ujuj	2
栅	ujsm	1
舢	ujtm	1
墡	ujfk	1
嶦	ujmy	1
上	uhhg	403722
商	uhyk	3053
伤	uhwe	3432
熵	uhoy	2697
尚	uhik	1469
赏	uhiw	757
殇	uhgn	159
裳	uhiy	61
觞	uhqn	44
墒	uhfy	8
垧	uhfk	8
晌	uhjk	8
绱	uhxk	4
少	ukie	28144
烧	ukog	4579
稍	uktg	2436
勺	ukqy	1625
捎	ukrg	232
哨	ukkg	315
邵	ukvb	312
绍	ukxk	141
梢	uksg	117
苕	ukak	87
韶	ukuk	49
蛸	ukjg	21
劭	ukve	10
潲	ukie	8
艄	ukte	4
芍	ukay	4
筲	uktf	2
召	ukvk	1
鞘	ukae	1
睄	ukhg	0
柖	uksg	0
玿	ukgg	0
社	uepf	3937
蛇	uejx	3012
设	ueyc	2692
射	uetf	1320
舍	uewf	803
舌	uetk	679
摄	uerc	684
涉	ueih	248
折	uerr	179
赦	ueft	157
奢	uedj	81
赊	uemf	92
佘	uewf	118
麝	ueof	46
慑	uenc	49
歙	ueww	31
畲	uewl	12
阇	ueuj	11
滠	ueic	4
厍	uedl	1
拾	uerk	1
猞	ueqw	0
谁	uzyw	32982
神	ufpj	13743
深	ufis	5042
身	uftt	2172
申	ufjk	2252
肾	ufjf	1679
沈	ufip	1220
甚	ufdb	1511
审	ufpj	936
伸	ufwj	942
什	ufwf	765
砷	ufdj	359
慎	ufnw	286
婶	ufvj	260
渗	ufie	173
侁	ufwq	90
糁	ufoe	81
哂	ufks	60
蜃	ufdj	40
莘	ufaf	36
诜	ufyq	32
瘆	ufue	22
甡	uftg	22
参	ufce	18
燊	ufos	18
谌	ufyd	20
椹	ufsd	19
矧	ufth	18
绅	ufxj	14
呻	ufkj	16
屾	ufmh	3
珅	ufgh	12
谂	ufyn	11
胂	ufej	10
葚	ufad	8
鲹	ufqe	6
娠	ufvd	3
棽	ufsn	3
瞫	ufhh	0
生	ugtd	8631
声	ugfn	5221
省	ugih	6221
升	ugtk	4827
胜	uget	3630
圣	ugcf	1608
剩	ugtj	1100
绳	ugxj	661
笙	ugtt	275
昇	ugjj	243
盛	ugdl	200
晟	ugjd	142
牲	ugct	68
甥	ugte	36
陞	ugbf	42
眚	ugth	12
乘	ugtx	6
嵊	ugmx	0
是	uijh	1799848
时	uijf	287440
式	uiaa	26449
使	uiwg	33800
事	uigh	35940
师	uijg	4910
史	uiki	7115
诗	uiyf	6750
市	uiyj	4912
屎	uino	3483
十	uifh	3259
视	uipm	3196
室	uipf	2371
石	uidg	3278
试	uiya	2379
实	uipu	1958
饰	uiqm	2237
士	uifg	1274
湿	uiio	1502
食	uiwy	1705
氏	uiqv	1614
势	uire	1505
世	uiav	959
施	uiyb	880
失	uiti	765
始	uivk	910
尸	uint	806
识	uiyw	597
狮	uiqg	370
适	uitp	310
矢	uitu	447
嗜	uikj	305
谥	uiyl	349
誓	uiry	316
拾	uirk	307
弑	uira	257
释	uitg	228
示	uifu	267
恃	uinf	239
侍	uiwf	156
仕	uiwf	170
逝	uirp	174
豕	uigi	154
轼	uila	115
蚀	uiqj	106
噬	uikw	105
匙	uijx	96
虱	uini	86
拭	uira	90
祏	uipg	14
铈	uiqy	57
柿	uisy	52
奭	uidj	36
莳	uiaf	44
驶	uick	39
似	uiwn	36
舐	uitq	33
筮	uitw	29
湜	uiih	19
栻	uisy	21
螫	uifj	18
贳	uiaw	16
蓍	uiaj	15
炻	uiod	11
什	uiwf	3
酾	uisy	3
鲥	uiqf	3
媞	uivh	2
鼫	uied	2
鸤	uing	2
嘘	uiko	2
鲺	uiqj	2
殖	uigf	2
峙	uimf	1
襫	uipj	1
邿	uifh	1
浉	uiih	1
埘	uiff	0
䏡	uiey	0
䴓	uigg	0
受	ubec	18960
手	ubrh	19455
收	ubnt	8112
首	ubuf	3887
瘦	ubuc	3126
守	ubpf	2411
兽	ubuk	1282
寿	ubdf	343
售	ubwk	178
授	ubrc	364
熟	ubyo	270
绶	ubxc	84
艏	ubtu	76
狩	ubqf	58
书	uuny	45340
数	uuot	11916
树	uusf	6199
属	uunt	5150
输	uulj	3550
术	uusi	3287
叔	uuhc	2659
熟	uuyo	2426
蜀	uulj	1911
竖	uuju	1216
鼠	uuen	1246
疏	uunk	577
舒	uuwc	605
梳	uusk	518
赎	uumu	531
束	uusd	423
孰	uuyv	249
述	uusp	329
署	uulj	319
黍	uutw	359
塾	uuyf	265
姝	uuvt	239
恕	uuvn	261
淑	uuic	221
庶	uuoo	186
戍	uuai	133
漱	uuiw	132
殊	uugt	111
暑	uujj	99
殳	uuwc	67
薯	uuaj	59
曙	uujj	54
抒	uurc	47
蔬	uuak	25
枢	uusr	39
菽	uuac	41
澍	uuif	20
倏	uuwd	21
墅	uujf	15
腧	uuej	15
摅	uurn	10
纾	uuxc	9
隃	uubj	7
秫	uuts	7
沭	uuis	4
婌	uuvc	1
陎	uuby	1
毹	uuwe	1
鄃	uuwb	0
刷	uwnj	22625
耍	uwdv	1791
唰	uwkj	214
帅	uyjm	3111
甩	uyev	3151
摔	uyrf	2926
衰	uyye	423
率	uyyf	504
蟀	uyjf	3
涮	urij	534
栓	ursg	391
拴	urrg	203
闩	urug	22
腨	urej	0
双	udcc	12036
爽	uddr	4498
霜	udfh	758
泷	udid	21
孀	udvh	7
鹴	udfg	1
骦	udch	1
漴	udii	1
礵	uddh	0
水	uvii	28276
谁	uvyw	8246
睡	uvht	5679
税	uvtu	5086
帨	uvmq	6
说	uvyu	4
顺	upkw	2080
舜	upeg	1126
瞬	uphg	152
吮	upkq	64
楯	upsh	27
说	uoyu	267892
硕	uodw	1078
朔	uoue	520
槊	uous	120
烁	uoot	47
搠	uore	23
铄	uoqt	16
数	uoot	2
妁	uovy	0
蒴	uoae	0
四	silq	22625
死	sigx	19616
斯	sidr	3943
撕	sirr	3009
丝	sing	1523
似	siwn	2035
寺	siff	1407
思	siln	1366
私	sitc	1364
司	sind	931
饲	siqn	554
嗣	sikn	262
巳	sinn	282
嘶	sikr	246
肆	sidv	242
祀	sipn	209
驷	sicq	183
姒	sivn	181
俟	siwt	166
锶	siqn	159
泗	siiq	102
厮	sidr	59
兕	sihq	38
笥	sitn	33
汜	siin	22
咝	sikg	23
伺	siwn	22
鸶	sinq	17
涘	siid	10
缌	sixn	9
耜	sifg	8
澌	siir	7
蛳	sijg	4
虒	sirv	4
飔	siwn	3
凘	siur	2
㟃	simk	0
楒	sisy	0
送	ssup	13081
宋	ssps	5371
怂	sswn	1873
松	sssc	1594
颂	ssww	367
诵	ssyc	143
菘	ssac	112
崧	ssmc	68
耸	sswb	82
嵩	ssmk	69
竦	ssus	45
淞	ssic	35
讼	ssyc	21
娀	ssvt	26
凇	ssuc	11
悚	ssns	10
忪	ssnc	0
㧐	ssry	0
搜	sbrc	7671
艘	sbtc	1386
嗖	sbkc	137
馊	sbqc	123
叟	sbec	118
廋	sboc	46
薮	sbat	33
溲	sbic	21
瞍	sbhc	17
嗽	sbkw	11
蒐	sbac	10
飕	sbwc	8
嗾	sbkt	6
擞	sbrt	4
锼	sbqc	4
螋	sbjc	4
苏	suae	2904
酥	sust	1601
素	sugi	1112
速	susp	1286
俗	suwk	816
诉	suyr	545
宿	supd	307
粟	suso	224
溯	suie	145
塑	suuf	102
肃	suvw	91
稣	suqt	30
谡	suyt	31
愫	suni	30
夙	suwg	27
甦	sugg	21
涑	suis	10
窣	supf	7
骕	sucw	5
蔌	suaw	4
嗉	suki	3
簌	sutw	4
傃	suwi	3
鹔	suvg	2
蹜	sukj	2
缩	suxd	1
僳	suwo	0
觫	suqs	0
算	srta	22186
酸	srst	4146
蒜	sraf	1027
狻	srqt	6
岁	svmq	68830
随	svbp	5965
虽	svkj	5961
遂	svup	4195
碎	svdf	1722
隋	svbe	521
穗	svtn	136
髓	svmp	123
燧	svop	48
尿	svni	80
隧	svbp	73
睢	svhw	41
绥	svxv	43
祟	svbf	33
荽	svav	16
谇	svyf	9
眭	svhf	4
邃	svpp	4
濉	sviw	3
旞	svyp	2
穟	svtp	1
璲	svgp	1
襚	svpp	0
孙	spbi	2392
损	sprw	581
隼	spwf	516
榫	spsf	457
笋	sptv	313
飧	spqy	22
荪	spai	10
狲	spqi	7
所	sorr	72425
锁	soqw	3289
索	sofi	1104
缩	soxd	591
嗦	soki	496
梭	sost	147
娑	soiv	58
蓑	soae	53
唆	sokt	28
琐	sogw	16
羧	sout	10
睃	soht	3
溹	soii	3
葰	soat	1
唢	sokw	1
嗍	soke	1
莎	soai	1
挲	soir	1
桫	sosi	0
他	tawb	456616
它	tapx	185989
她	tavb	181229
塔	tafk	3742
塌	tafn	656
踏	takj	505
祂	tapn	412
挞	tarp	152
拓	tard	86
铊	taqx	104
榻	tasn	85
牠	tacn	83
趿	takb	22
沓	taij	48
獭	taqw	27
闼	taup	28
蹋	takn	27
鳎	taqn	14
溻	tain	4
遢	tajp	3
鞳	taak	3
阘	taud	2
褟	tapn	1
太	tldi	25990
台	tlck	7146
态	tldn	2675
胎	tlek	1370
抬	tlrk	1499
泰	tldw	1055
钛	tlqd	812
肽	tled	576
苔	tlak	185
汰	tlid	87
鲐	tlqk	8
骀	tlck	10
邰	tlcb	9
薹	tlaf	7
酞	tlsd	2
跆	tlkk	3
炱	tlco	3
谈	tjyo	11916
碳	tjdo	2732
弹	tjxu	3370
摊	tjrw	711
贪	tjww	987
痰	tjuo	897
探	tjrs	609
谭	tjyf	464
叹	tjkc	534
滩	tjiw	257
坛	tjff	351
坦	tjfg	335
炭	tjmo	270
瘫	tjuw	198
檀	tjsg	131
毯	tjeo	193
潭	tjif	180
昙	tjjf	96
钽	tjqg	86
覃	tjsf	13
郯	tjob	18
坍	tjfm	16
璮	tjgg	15
镡	tjqf	14
惔	tjny	12
忐	tjhn	12
菼	tjau	10
袒	tjpg	7
倓	tjwy	2
澹	tjiy	2
锬	tjqo	1
榃	tjsf	1
磹	tjdh	0
糖	thok	6440
汤	thin	5521
唐	thok	4139
躺	thtk	2114
烫	thio	1599
堂	thif	1279
趟	thfk	1464
棠	this	502
淌	thik	241
塘	thfk	185
倘	thwk	99
膛	thef	95
蹚	thkf	89
帑	thvm	19
樘	thsf	26
镗	thqf	58
傥	thwq	24
溏	thik	24
螳	thjf	22
镋	thqq	10
搪	thrk	11
羰	thuo	10
嘡	thkf	7
螗	thjk	6
瑭	thgk	1
鄌	thob	1
耥	thfk	0
